Std_id,Reference,Analysis,Design,Coding,github,Testing,Results,Report,Presentation,Proposal,NumOfMeetings,Evaluation
3308,14,74,40,59,88,12,87,45,34,51,10,
3309,34,77,75,60,22,64,16,86,57,77,2,
3310,28,78,94,6,9,2,4,84,66,6,6,
3311,36,23,2,6,13,8,19,27,3,47,4,
3312,94,20,41,41,1,7,46,81,52,80,4,
3313,58,87,98,89,9,42,68,15,68,73,1,
3314,61,90,35,80,51,55,19,90,66,99,1,
3315,79,59,3,18,83,69,20,43,74,16,6,
3316,11,57,22,26,73,52,8,86,24,62,0,
3317,22,2,29,14,20,32,58,15,18,81,7,
3318,31,65,12,33,0,3,81,79,60,54,0,
3319,52,24,4,16,10,9,19,16,51,34,5,
3320,15,9,12,33,83,76,44,42,7,91,1,
3321,14,75,72,99,61,53,38,73,54,7,4,
3322,44,3,21,42,36,11,20,21,28,28,3,
3323,39,11,30,59,30,1,54,20,40,20,8,
3324,80,81,18,76,44,15,27,43,31,31,9,
3325,63,5,99,92,34,61,2,4,3,7,8,
3326,67,16,27,60,19,67,27,69,73,69,3,
3327,81,31,55,6,6,5,0,72,24,95,1,
3328,62,72,87,27,91,73,98,18,38,76,1,
3329,44,68,35,82,81,1,96,46,87,42,7,
3330,27,99,3,44,46,42,90,1,75,46,2,
3331,40,43,40,35,15,35,19,4,38,34,5,
3332,11,47,86,20,52,92,34,86,73,49,8,
3333,77,23,85,10,43,6,82,42,2,49,6,
3334,27,12,7,68,17,36,2,17,24,49,3,
3335,35,31,2,35,9,10,16,48,5,59,4,
3336,51,66,51,5,2,6,9,80,13,84,5,
3337,66,1,71,20,17,15,37,96,70,9,3,
3338,40,42,78,74,43,83,6,10,37,81,2,
3339,57,27,3,16,81,15,46,80,27,64,1,
3340,70,48,90,55,43,23,60,5,88,8,6,
3341,68,51,64,10,7,2,5,26,14,40,8,
3342,69,27,21,0,42,5,9,4,23,10,0,
3343,74,1,46,60,8,79,53,8,39,89,1,
3344,23,3,43,7,82,23,56,83,14,89,9,
3345,75,42,97,59,32,87,45,71,59,63,2,
3346,14,81,43,77,60,63,42,54,48,14,7,
3347,5,22,19,30,6,8,17,46,20,27,4,
3348,60,21,23,24,15,13,12,53,30,42,6,
3349,73,22,98,14,23,0,14,7,21,81,4,
3350,30,73,43,11,95,92,67,49,46,98,1,
3351,93,59,62,9,7,10,5,50,66,21,2,
3352,99,51,78,73,48,53,89,91,81,71,8,
3353,7,76,29,84,80,85,94,92,57,48,3,
3354,5,2,9,8,13,37,77,70,82,50,8,
3355,40,69,21,93,3,60,23,80,99,79,6,
3356,1,5,5,8,64,92,55,23,18,50,3,
3357,19,36,55,78,99,9,48,11,6,8,9,
3358,59,15,27,48,19,82,36,53,18,15,6,
3359,43,47,8,69,52,17,8,5,29,6,7,
3360,87,95,50,86,87,98,58,45,54,12,0,
3361,97,36,93,92,68,32,34,59,75,42,1,
3362,83,17,97,6,4,7,5,8,92,26,9,
3363,7,8,2,4,96,71,14,6,25,42,3,
3364,7,11,8,27,48,30,5,27,22,5,4,
3365,9,59,12,22,82,77,50,32,38,65,2,
3366,6,1,32,59,77,79,93,29,28,2,0,
3367,0,44,8,26,64,50,13,12,12,8,3,
3368,31,2,19,16,44,32,23,25,5,39,6,
3369,19,20,24,13,49,18,64,21,9,47,2,
3370,32,23,36,18,0,7,2,4,20,9,4,
3371,32,43,8,34,29,18,12,2,11,17,0,
3372,31,7,7,90,30,17,5,20,8,42,5,
3373,45,43,33,35,20,42,65,79,19,48,1,
3374,31,76,72,60,74,49,46,52,83,69,10,
3375,44,13,10,12,38,47,7,5,1,40,3,
3376,38,1,29,9,0,3,16,30,36,20,3,
3377,61,16,52,65,23,90,83,96,0,98,6,
3378,48,86,46,54,53,10,93,76,92,76,2,
3379,0,8,8,4,18,79,88,59,67,42,9,
3380,27,13,12,83,47,40,31,1,15,26,7,
3381,70,74,19,71,25,84,20,79,64,93,4,
3382,66,21,53,5,5,3,5,56,95,63,8,
3383,38,25,39,1,9,43,44,41,22,11,4,
3384,0,0,6,9,96,39,25,27,65,8,8,
3385,21,13,48,6,8,3,28,4,15,50,0,
3386,81,25,52,57,90,25,82,88,52,46,1,
3387,91,72,44,92,75,38,42,21,90,24,5,
3388,70,61,29,96,66,66,4,57,28,99,2,
3389,60,31,29,42,39,8,24,30,34,9,3,
3390,17,0,73,87,70,77,15,72,33,47,2,
3391,26,35,18,25,67,3,56,37,7,26,1,
3392,22,2,1,22,5,20,0,23,9,13,4,
3393,0,50,49,21,93,51,52,0,69,12,5,
3394,9,1,37,16,14,12,9,18,42,11,7,
3395,82,11,26,21,92,15,29,69,96,40,4,
3396,35,23,3,31,20,41,8,6,2,29,7,
3397,31,3,47,81,60,95,48,53,29,18,6,
3398,17,32,30,99,79,6,69,33,54,7,3,
3399,41,30,30,29,5,50,32,49,41,33,8,
3400,51,57,63,86,57,72,22,11,89,31,7,
3401,55,30,55,40,89,95,53,54,90,15,6,
3402,3,3,4,1,31,80,85,0,24,24,4,
3403,54,32,77,58,7,57,4,82,38,72,2,
3404,4,28,38,3,41,7,34,10,31,31,3,
3405,91,32,4,5,32,2,55,65,6,16,6,
3406,9,33,3,61,42,30,1,22,26,1,0,
3407,44,90,91,42,53,61,80,95,74,39,4,
3408,0,13,18,78,44,6,47,15,2,7,0,
3409,48,72,66,0,2,8,3,76,58,12,7,
3410,45,16,99,0,5,8,4,94,35,18,1,
3411,63,66,92,65,98,34,3,4,0,2,2,
3412,48,73,77,27,13,85,65,85,50,44,1,
3413,10,82,62,43,24,61,39,24,93,50,2,
3414,35,47,1,60,68,20,13,24,23,19,2,
3415,90,13,100,23,79,36,70,46,36,8,1,
3416,11,18,62,30,8,8,2,59,71,79,3,
3417,55,61,61,3,85,98,80,89,20,28,9,
3418,59,4,2,26,16,8,10,31,59,30,1,
3419,6,9,10,4,11,82,32,64,22,16,6,
3420,56,40,21,16,43,18,10,15,26,27,7,
3421,26,49,71,13,25,52,64,6,46,73,3,
3422,41,93,15,4,7,1,7,4,66,35,10,
3423,50,79,11,37,34,70,22,61,41,15,7,
3424,5,7,2,7,12,44,16,34,98,22,10,
3425,30,78,99,77,66,33,12,59,58,81,10,
3426,77,83,13,71,71,14,48,67,14,2,1,
3427,66,64,36,2,91,49,78,26,99,75,1,
3428,78,5,37,86,8,66,0,65,85,33,5,
3429,86,76,1,72,0,96,4,76,29,41,6,
3430,52,8,35,26,0,18,7,9,50,30,6,
3431,30,3,30,3,7,11,19,33,29,32,5,
3432,97,30,59,65,58,47,78,30,68,89,7,
3433,24,74,75,60,11,24,60,2,61,20,1,
3434,48,94,82,15,72,91,76,74,6,79,9,
3435,6,76,90,69,94,16,67,49,9,10,6,
3436,9,8,5,2,81,47,42,81,54,56,7,
3437,8,78,41,92,66,61,57,59,96,93,6,
3438,90,89,7,45,56,84,1,61,85,52,8,
3439,97,75,2,32,5,63,66,97,34,4,3,
3440,27,38,6,34,35,14,21,38,29,22,4,
3441,94,94,30,33,18,71,94,69,94,25,4,
3442,13,45,88,66,56,11,66,77,3,54,6,
3443,32,4,32,41,27,14,21,45,38,39,0,
3444,13,15,15,20,28,54,73,85,68,31,5,
3445,37,23,30,10,19,10,17,15,47,20,5,
3446,56,23,29,1,11,9,2,11,9,29,7,
3447,85,53,73,45,17,58,95,76,34,53,3,
3448,37,81,56,78,17,11,12,67,26,8,7,
3449,32,6,91,72,99,4,26,5,37,29,5,
3450,14,36,32,87,87,56,75,17,5,3,6,
3451,60,53,23,71,35,43,41,47,89,70,4,
3452,46,4,7,50,71,28,44,85,97,28,10,
3453,40,9,11,3,38,40,11,36,41,43,8,
3454,64,72,76,6,50,77,70,90,73,72,6,
3455,75,45,23,20,34,73,83,47,92,72,2,
3456,42,89,53,34,35,37,29,75,79,17,10,
3457,33,3,12,34,65,19,9,35,79,15,1,
3458,27,73,40,36,6,64,55,25,88,32,9,
3459,37,32,77,87,59,93,87,47,79,87,7,
3460,90,17,89,61,56,2,81,32,69,74,5,
3461,41,31,5,29,87,32,32,28,94,4,1,
3462,4,12,23,37,35,5,12,12,13,45,4,
3463,18,47,46,24,86,13,94,4,5,16,10,
3464,86,52,92,24,20,57,94,93,40,56,6,
3465,15,11,3,2,34,18,7,3,28,14,7,
3466,18,13,34,10,19,11,20,1,1,0,6,
3467,8,3,18,60,40,3,28,44,47,3,0,
3468,40,20,66,31,87,19,32,85,59,85,0,
3469,42,36,2,79,50,43,9,8,22,28,7,
3470,58,6,13,25,5,16,0,23,36,30,2,
3471,32,57,59,96,48,25,11,48,54,85,2,
3472,10,9,97,16,99,56,0,4,65,69,1,
3473,6,14,11,57,20,0,42,23,39,17,0,
3474,25,11,69,70,83,22,61,32,86,8,3,
3475,8,45,4,43,51,28,19,28,2,12,2,
3476,83,2,84,79,16,85,87,76,6,70,5,
3477,50,97,66,97,17,32,67,0,76,40,3,
3478,45,45,74,8,55,70,8,5,3,4,0,
3479,28,8,53,15,15,90,37,66,69,22,1,
3480,68,100,66,39,23,41,62,40,56,5,7,
3481,86,36,35,4,0,68,54,62,5,80,3,
3482,14,16,4,23,5,1,14,48,62,11,0,
3483,18,29,30,21,18,14,10,52,28,28,0,
3484,9,33,11,43,25,17,15,16,0,5,8,
3485,90,22,73,13,88,5,9,2,9,1,10,
3486,90,67,27,5,60,15,82,61,95,0,6,
3487,51,86,55,64,86,23,97,30,5,95,6,
3488,48,2,8,19,40,7,4,39,14,1,2,
3489,52,15,37,93,86,76,59,36,67,75,2,
3490,75,27,74,2,16,63,47,48,36,33,8,
3491,32,54,4,53,90,60,22,76,38,60,9,
3492,26,38,31,8,18,20,12,2,18,18,2,
3493,69,75,55,90,80,54,5,1,5,1,4,
3494,48,10,33,26,5,10,15,27,64,35,1,
3495,11,5,4,22,83,42,59,21,11,76,9,
3496,54,8,80,36,28,23,74,12,70,13,3,
3497,0,2,10,8,83,16,42,49,75,63,5,
3498,2,23,35,28,6,31,49,30,11,27,3,
3499,17,20,70,36,75,50,58,32,68,61,9,
3500,74,53,33,95,16,88,17,72,98,53,7,
3501,37,4,83,28,12,9,71,9,46,17,7,
3502,13,83,51,20,67,90,72,40,55,3,7,
3503,9,6,4,9,30,28,37,1,15,95,5,
3504,4,96,60,67,20,84,72,89,67,90,1,
3505,76,9,17,80,9,19,15,84,48,97,2,
3506,28,49,71,89,42,86,18,92,61,20,3,
3507,14,62,52,5,7,0,1,4,12,82,8,
3508,93,87,69,50,9,67,48,47,82,52,6,
3509,69,38,2,2,33,8,11,17,8,15,2,
3510,32,88,91,48,6,68,17,44,74,76,2,
3511,60,44,45,83,9,72,61,30,24,33,8,
3512,5,10,3,1,86,65,65,73,61,16,5,
3513,23,13,2,60,5,18,60,44,14,47,4,
3514,27,45,48,46,34,54,29,89,90,4,2,
3515,31,3,13,69,43,1,44,23,35,12,4,
3516,99,29,89,2,1,7,2,42,73,71,4,
3517,80,5,63,92,62,40,32,91,41,48,2,
3518,86,57,48,89,81,40,6,60,96,91,5,
3519,96,67,74,54,32,33,19,79,75,55,2,
3520,55,75,29,29,99,71,76,57,26,23,8,
3521,40,59,19,5,86,53,0,4,3,6,7,
3522,95,41,32,35,41,4,8,20,84,84,7,
3523,7,85,62,2,7,3,1,67,51,64,6,
3524,19,15,13,20,23,18,12,2,22,24,3,
3525,44,20,94,96,10,58,75,47,28,84,6,
3526,67,2,10,41,7,1,2,44,10,33,4,
3527,80,95,9,3,0,79,44,21,93,38,5,
3528,9,40,49,63,83,65,5,35,94,17,8,
3529,62,75,11,37,17,43,44,68,10,81,2,
3530,61,59,51,46,12,46,87,93,71,98,10,
3531,68,98,16,55,34,48,95,63,92,17,6,
3532,32,33,29,12,73,6,20,48,34,37,3,
3533,39,48,1,85,47,11,18,34,4,15,4,
3534,4,42,45,69,11,48,35,20,55,1,6,
3535,86,74,12,49,38,99,63,83,43,58,7,
3536,8,37,16,19,24,9,18,40,40,34,0,
3537,4,26,7,7,49,19,5,20,20,45,4,
3538,69,90,80,65,41,45,31,33,47,9,9,
3539,27,60,54,29,17,25,84,77,36,4,2,
3540,82,58,98,85,86,64,40,44,76,4,8,
3541,71,6,9,9,40,68,39,42,36,7,9,
3542,60,6,64,16,82,96,12,16,11,92,3,
3543,24,23,17,61,46,2,19,17,21,15,0,
3544,37,17,19,28,4,11,3,2,63,47,3,
3545,77,58,57,43,78,92,63,71,61,38,6,
3546,97,24,87,26,34,78,72,76,12,12,6,
3547,52,13,86,33,81,1,16,89,99,26,8,
3548,13,1,60,5,8,8,7,38,86,85,0,
3549,24,40,93,36,70,77,98,66,26,30,9,
3550,6,66,17,59,59,98,60,21,69,81,7,
3551,39,34,21,40,79,10,34,47,9,7,4,
3552,52,52,25,70,39,37,75,60,88,68,6,
3553,7,31,16,37,31,34,82,36,63,22,6,
3554,38,41,9,27,75,17,6,14,68,43,10,
3555,44,57,11,48,34,80,100,67,14,71,8,
3556,56,83,34,40,17,93,0,30,89,96,2,
3557,84,45,80,42,60,48,31,6,56,53,10,
3558,48,82,94,28,19,57,1,71,100,96,5,
3559,5,52,98,17,5,92,66,71,67,71,2,
3560,2,28,46,34,15,25,0,2,5,5,4,
3561,22,30,10,62,7,17,12,39,26,30,6,
3562,27,4,48,32,86,28,30,73,99,94,3,
3563,31,83,81,91,20,41,67,92,73,49,5,
3564,92,78,81,0,36,89,41,9,26,56,8,
3565,82,59,9,75,18,87,10,1,6,9,2,
3566,44,8,30,36,34,26,54,99,78,89,1,
3567,4,6,9,2,54,66,7,33,98,69,1,
3568,3,62,47,27,28,99,46,7,18,56,1,
3569,36,1,89,75,81,11,87,40,52,55,8,
3570,32,3,26,68,74,15,56,28,3,15,4,
3571,88,24,24,59,99,82,8,94,2,7,4,
3572,24,66,31,45,16,65,2,20,70,19,5,
3573,73,82,54,82,93,79,98,74,87,34,2,
3574,91,99,66,83,23,24,65,84,84,19,9,
3575,73,71,41,67,88,77,66,17,34,95,6,
3576,14,41,86,55,53,88,14,59,6,56,7,
3577,24,62,67,34,9,31,65,39,4,25,6,
3578,23,41,3,29,34,40,18,21,30,0,4,
3579,40,94,96,54,90,22,1,76,69,17,2,
3580,27,17,20,14,19,30,1,46,35,30,3,
3581,52,9,97,85,95,41,24,94,80,12,9,
3582,3,27,34,55,32,16,16,5,43,25,1,
3583,68,9,60,30,60,2,90,9,28,42,6,
3584,63,41,40,4,94,31,0,42,56,96,6,
3585,61,6,68,67,25,44,92,48,64,5,10,
3586,49,29,39,26,8,10,4,1,10,21,0,
3587,10,9,3,4,94,99,44,72,49,45,4,
3588,6,89,81,2,58,99,62,70,61,74,8,
3589,29,12,93,4,30,51,69,23,55,35,4,
3590,26,55,46,55,100,1,32,42,68,9,5,
3591,9,8,30,4,48,12,9,10,42,10,2,
3592,65,52,27,79,84,42,28,5,93,9,6,
3593,42,85,77,82,77,30,12,59,32,94,4,
3594,94,13,41,3,5,3,7,59,54,36,7,
3595,19,19,35,13,10,16,15,20,34,37,7,
3596,19,21,72,40,82,87,55,3,42,48,2,
3597,54,62,78,9,7,8,7,22,79,81,8,
3598,3,2,9,10,53,32,57,4,16,26,0,
3599,94,5,8,30,70,92,24,17,16,30,6,
3600,77,27,14,68,85,96,65,59,3,99,10,
3601,89,64,15,43,77,1,28,11,7,47,3,
3602,80,100,52,5,4,3,8,34,1,78,10,
3603,53,90,59,16,81,25,98,24,65,71,3,
3604,1,93,29,79,97,15,82,14,76,87,1,
3605,12,79,77,95,13,61,49,54,57,57,2,
3606,92,98,78,36,25,51,71,77,63,78,4,
3607,25,70,26,1,100,82,21,20,86,46,8,
3608,81,3,2,4,6,8,7,60,79,64,7,
3609,53,25,57,5,87,66,1,90,88,26,3,
3610,37,86,88,74,88,82,4,9,44,52,4,
3611,62,17,9,19,39,13,17,1,8,62,9,
3612,5,1,7,9,24,83,93,19,95,43,6,
3613,40,36,22,64,85,99,27,24,23,41,3,
3614,25,64,53,27,8,43,72,11,40,43,9,
3615,22,39,36,41,4,8,51,19,12,78,9,
3616,91,82,68,67,63,22,50,36,19,38,9,
3617,3,96,90,24,58,25,54,75,68,97,2,
3618,56,13,99,6,49,72,75,54,36,76,7,
3619,19,56,58,38,2,58,34,10,87,7,0,
3620,20,82,34,86,39,84,44,14,37,18,3,
3621,75,17,51,64,83,60,61,89,8,58,5,
3622,36,29,37,71,50,50,98,15,35,35,1,
3623,10,8,10,2,72,4,81,78,97,86,8,
3624,99,31,21,27,9,15,99,5,52,30,7,
3625,56,22,8,4,6,56,82,37,28,29,5,
3626,7,23,12,35,35,39,24,48,37,5,4,
3627,28,39,19,59,65,12,35,42,14,28,2,
3628,8,26,89,73,14,87,2,10,10,5,10,
3629,4,27,48,14,19,44,9,15,36,7,1,
3630,18,86,16,21,18,50,35,7,26,66,0,
3631,75,85,71,17,15,50,60,75,40,25,5,
3632,100,11,37,95,56,49,38,9,73,11,3,
3633,5,24,6,8,66,10,2,14,37,37,3,
3634,56,92,55,54,10,18,15,96,8,59,3,
3635,8,5,9,3,5,34,59,92,23,8,10,
3636,25,33,72,11,10,52,57,23,65,79,7,
3637,8,4,9,2,96,5,71,80,7,41,8,
3638,29,22,6,26,3,8,12,19,21,69,2,
3639,43,84,42,84,99,12,26,77,95,46,6,
3640,72,60,99,27,25,7,99,41,51,54,3,
3641,14,16,67,21,55,21,36,84,93,16,10,
3642,50,93,85,10,49,81,25,85,30,82,9,
3643,2,32,9,22,2,9,17,27,26,4,6,
3644,44,14,16,32,87,4,9,67,78,48,10,
3645,78,63,40,3,9,2,7,32,56,9,7,
3646,53,5,66,28,92,22,3,12,34,41,2,
3647,60,29,56,19,80,81,33,100,66,59,9,
3648,68,37,28,5,16,54,43,25,32,64,10,
3649,62,65,72,13,67,65,31,30,24,97,9,
3650,3,18,33,31,68,40,66,80,95,4,9,
3651,93,23,37,79,28,41,24,74,22,11,10,
3652,2,79,94,5,23,44,95,30,27,76,0,
3653,67,40,21,29,11,10,13,40,26,1,2,
3654,34,19,32,99,57,16,69,46,34,36,5,
3655,99,82,30,19,17,49,81,1,18,68,1,
3656,57,20,85,29,58,60,59,44,3,4,4,
3657,87,18,9,59,26,9,63,35,98,91,1,
3658,43,64,26,39,65,72,24,50,12,58,5,
3659,53,62,27,55,45,12,43,71,15,70,6,
3660,43,24,1,26,23,18,14,39,7,65,6,
3661,62,72,22,29,32,83,96,62,38,41,6,
3662,6,68,81,6,5,3,1,90,34,63,4,
3663,59,9,44,47,35,64,9,48,71,16,4,
3664,6,9,7,8,21,76,86,96,6,79,9,
3665,32,48,6,35,34,14,0,13,19,40,4,
3666,56,57,54,81,2,66,49,12,68,1,8,
3667,83,12,93,29,75,16,1,2,7,8,6,
3668,66,89,5,70,22,47,56,74,49,32,8,
3669,75,90,23,76,94,77,6,68,10,40,2,
3670,5,55,22,82,32,27,2,41,8,82,4,
3671,26,9,98,36,38,91,58,23,91,74,6,
3672,64,70,81,0,58,40,54,48,57,42,8,
3673,81,43,79,66,39,37,95,10,25,91,5,
3674,88,67,51,70,36,81,63,62,66,47,7,
3675,67,77,47,53,66,54,79,64,49,72,3,
3676,13,98,90,16,15,12,33,18,99,45,9,
3677,78,61,69,46,6,41,3,65,93,64,6,
3678,29,43,34,13,25,17,18,23,16,34,9,
3679,51,16,74,72,31,59,97,95,5,2,1,
3680,27,16,97,35,51,84,64,48,75,16,7,
3681,89,80,14,61,14,8,10,23,71,74,3,
3682,0,33,28,13,6,49,34,68,19,61,10,
3683,42,1,17,7,12,4,10,48,14,73,1,
3684,100,2,40,20,6,41,72,9,9,72,2,
3685,14,0,62,95,49,67,9,2,1,3,9,
3686,54,50,81,81,65,35,87,6,35,64,1,
3687,85,20,75,84,14,50,86,90,54,5,9,
3688,29,16,21,17,3,8,14,31,4,1,8,
3689,83,56,45,7,3,4,1,92,86,46,0,
3690,24,46,90,53,31,67,91,85,31,79,8,
3691,62,1,17,18,64,61,9,9,4,7,9,
3692,13,93,11,15,1,23,85,66,58,59,6,
3693,22,16,17,17,11,2,6,8,34,33,0,
3694,1,14,76,52,56,84,5,4,5,3,4,
3695,2,55,32,29,37,95,87,93,88,87,5,
3696,10,93,26,22,66,57,15,71,54,6,9,
3697,94,4,9,37,99,36,82,47,44,40,7,
3698,30,7,93,69,36,49,26,29,66,17,4,
3699,81,42,59,52,37,59,53,65,96,44,7,
3700,33,69,43,4,42,77,48,84,87,1,1,
3701,37,49,5,89,79,33,5,32,30,8,5,
3702,21,64,85,83,92,90,15,30,4,83,4,
3703,87,33,57,61,98,5,72,82,76,23,10,
3704,75,45,39,57,50,53,4,8,8,6,6,
3705,34,40,63,78,77,19,59,29,80,13,9,
3706,64,32,12,17,62,40,70,6,37,33,4,
3707,10,23,3,8,1,15,4,16,63,44,1,
3708,3,2,2,5,92,58,55,18,21,60,2,
3709,30,0,52,18,69,17,0,4,4,4,1,
3710,67,79,68,87,14,21,4,10,2,3,2,
3711,49,49,5,41,25,25,35,1,47,27,9,
3712,50,69,73,13,27,7,18,51,6,10,2,
3713,43,24,67,57,65,82,89,23,40,45,10,
3714,44,18,3,13,13,14,25,10,61,76,4,
3715,17,67,39,12,70,69,57,36,97,42,8,
3716,1,11,53,35,58,73,35,95,33,7,1,
3717,30,20,3,34,76,33,18,34,17,15,2,
3718,20,9,24,66,60,13,2,19,43,31,3,
3719,45,45,32,52,69,86,89,30,55,42,9,
3720,37,9,16,23,13,13,11,10,10,49,9,
3721,43,9,54,29,39,7,4,7,7,3,9,
3722,21,12,21,87,34,50,17,81,63,15,6,
3723,59,37,5,74,17,79,99,99,23,37,6,
3724,44,32,18,14,30,52,2,38,84,11,3,
3725,53,96,52,17,73,86,4,88,17,59,9,
3726,57,92,47,7,20,66,27,64,75,47,0,
3727,5,49,36,7,25,68,81,16,10,99,2,
3728,6,32,2,31,61,21,15,39,12,22,4,
3729,26,6,98,61,34,53,27,72,78,24,6,
3730,33,24,32,14,7,1,1,28,4,9,3,
3731,31,45,2,2,67,30,5,20,20,19,5,
3732,85,75,58,82,80,50,43,48,10,92,2,
3733,39,54,61,8,65,69,54,73,27,51,2,
3734,17,30,2,15,7,13,15,29,57,36,7,
3735,85,71,75,76,87,64,92,18,96,20,2,
3736,2,41,9,1,18,5,31,12,27,33,7,
3737,7,80,90,26,1,86,12,32,16,97,10,
3738,20,20,0,33,50,8,6,13,10,10,1,
3739,69,33,94,42,55,90,39,43,87,51,4,
3740,8,7,1,80,2,31,15,27,20,42,3,
3741,2,34,21,74,54,18,54,3,9,16,2,
3742,29,28,36,89,91,78,19,90,88,50,4,
3743,24,7,21,71,12,3,64,2,41,49,5,
3744,99,82,12,69,25,54,29,17,34,92,8,
3745,82,55,68,9,39,99,87,17,87,3,2,
3746,20,80,86,97,64,37,54,37,63,64,10,
3747,56,78,63,90,40,53,2,81,27,68,8,
3748,32,44,36,24,56,59,61,55,39,96,9,
3749,4,4,4,10,10,55,8,36,6,91,2,
3750,89,82,85,76,75,99,16,2,36,18,7,
3751,31,37,9,26,11,15,3,4,16,46,2,
3752,63,93,35,59,8,21,29,78,31,81,4,
3753,11,1,1,13,8,1,6,50,53,3,6,
3754,18,58,98,99,31,27,92,81,71,91,8,
3755,18,47,14,0,26,84,10,61,45,21,8,
3756,41,1,54,4,6,5,5,52,96,5,4,
3757,97,35,54,61,45,68,15,35,63,61,5,
3758,78,81,21,65,9,31,48,5,28,81,8,
3759,11,19,2,43,10,19,59,32,19,12,3,
3760,37,30,63,93,4,63,76,31,27,87,5,
3761,26,7,72,18,61,85,81,74,47,16,7,
3762,62,79,92,31,69,64,79,52,67,15,6,
3763,37,6,15,39,71,39,40,88,55,2,8,
3764,9,7,7,7,58,33,37,28,75,82,2,
3765,74,43,28,43,26,84,70,14,58,31,1,
3766,79,19,60,15,73,30,67,58,35,13,2,
3767,62,95,15,14,63,70,10,44,84,66,1,
3768,14,68,83,96,44,44,17,17,71,70,6,
3769,20,10,2,37,37,34,79,77,86,56,6,
3770,35,47,7,20,49,18,12,40,24,36,7,
3771,63,50,51,73,72,71,61,16,51,36,9,
3772,9,2,9,6,80,70,10,2,52,49,3,
3773,92,58,40,94,22,87,49,15,17,80,5,
3774,67,69,93,80,94,21,27,39,45,20,7,
3775,55,33,15,93,6,79,32,28,8,34,5,
3776,73,34,50,9,87,80,20,78,54,90,7,
3777,16,59,36,44,59,10,24,51,56,8,9,
3778,46,14,30,65,97,37,87,55,32,23,4,
3779,95,77,80,88,93,41,69,56,88,70,0,
3780,32,96,4,55,43,67,21,13,21,88,0,
3781,1,70,95,70,75,64,88,11,27,76,4,
3782,54,16,91,61,77,36,80,82,73,39,7,
3783,79,25,83,66,39,4,3,27,84,29,2,
3784,1,4,9,9,7,23,22,93,83,76,2,
3785,50,90,31,9,6,4,9,8,21,51,4,
3786,0,21,16,24,39,12,29,50,29,31,8,
3787,66,55,84,89,14,17,50,59,56,13,6,
3788,0,41,19,46,37,47,14,32,49,21,2,
3789,25,76,12,28,9,10,41,49,64,81,10,
3790,70,29,57,0,92,55,8,0,8,5,6,
3791,82,80,91,41,96,47,92,48,29,53,7,
3792,40,96,78,11,21,71,42,56,32,36,8,
3793,66,16,79,82,22,45,65,73,77,47,8,
3794,41,64,28,56,65,17,2,88,48,69,8,
3795,69,47,16,60,22,25,91,64,10,73,6,
3796,7,68,12,7,47,84,42,55,64,60,6,
3797,92,41,52,95,61,49,2,33,33,65,6,
3798,62,7,15,21,31,9,14,10,17,20,8,
3799,25,33,32,1,6,6,1,86,27,59,10,
3800,44,2,4,44,27,59,88,31,16,73,7,
3801,7,44,10,59,62,35,53,12,21,40,0,
3802,7,38,15,11,23,17,6,42,11,22,8,
3803,48,46,9,49,25,22,14,27,30,12,4,
3804,1,10,0,80,17,7,65,13,40,45,4,
3805,11,23,22,78,66,21,13,0,27,24,9,
3806,58,62,28,38,70,88,2,65,78,83,3,
3807,62,94,38,32,57,56,69,84,0,69,2,
3808,7,14,27,14,32,30,38,11,8,16,0,
3809,42,95,71,19,73,25,52,45,79,19,2,
3810,31,15,62,31,54,92,87,50,29,6,9,
3811,85,80,21,70,83,46,16,16,77,13,1,
3812,19,35,1,73,20,29,15,40,16,5,1,
3813,21,98,1,82,11,64,81,66,6,26,7,
3814,32,58,26,9,7,9,1,21,82,67,8,
3815,31,98,11,47,95,0,71,38,78,68,7,
3816,28,16,64,43,41,30,13,36,40,32,5,
3817,19,11,15,13,13,18,19,28,17,53,10,
3818,53,14,18,49,49,63,43,14,2,44,5,
3819,38,50,74,75,1,83,58,44,6,15,5,
3820,20,22,26,28,46,15,23,41,28,19,2,
3821,28,12,8,34,11,19,11,12,9,35,1,
3822,25,21,6,30,23,14,25,24,14,5,4,
3823,37,32,26,7,10,70,22,73,20,40,3,
3824,50,2,81,86,95,98,83,47,21,87,4,
3825,8,62,48,11,95,2,66,25,94,29,8,
3826,67,20,6,34,11,9,15,42,11,4,1,
3827,5,5,5,1,24,51,70,84,88,80,4,
3828,72,93,1,96,35,99,99,18,85,75,6,
3829,34,49,77,48,7,10,9,9,4,6,4,
3830,65,22,15,38,20,8,7,15,17,23,9,
3831,17,2,39,12,12,23,48,41,38,2,6,
3832,53,99,37,4,95,67,13,18,8,42,1,
3833,56,42,58,62,93,53,5,5,70,50,3,
3834,41,1,26,33,55,37,45,31,45,72,3,
3835,29,29,65,83,25,55,55,26,66,28,5,
3836,29,38,99,39,64,76,29,48,68,52,9,
3837,40,88,37,9,35,91,49,14,0,68,9,
3838,35,73,48,48,98,83,61,20,70,3,5,
3839,3,1,2,9,68,51,23,76,53,6,9,
3840,59,11,2,7,9,12,12,59,50,13,7,
3841,67,76,26,72,81,41,8,91,16,5,6,
3842,9,6,41,5,41,5,3,26,8,44,2,
3843,3,64,37,24,48,51,10,79,7,31,8,
